283097,352,282538,141093
283117,624,282568,140972
283121,902,283116,141107
283133,142,282018,140938
283181,162,282508,141173
283193,572,282936,141182
283277,678,283114,141218
283289,84,283126,141521
283369,280,282858,141289
283397,428,283376,141474
283489,170,283016,141423
283501,394,282994,141300
283541,74,282832,141379
283553,636,283516,141440
283573,290,283042,141376
283601,454,282940,141243
283609,60,282954,141447
283637,1430,283228,140899
283669,604,283140,141268
283697,848,283624,141388
283721,1278,283670,141196
283741,454,283522,141534
283769,328,283764,141718
283793,454,283440,141493
283813,294,283114,141410
283817,526,283668,141571
283837,1136,283704,141284
283861,34,283184,141575
283873,864,283494,141315
283909,180,282970,141395
283937,316,283808,141746
283949,738,283578,141420
283957,536,283560,141512
283961,602,283696,141547
284041,168,283910,141871
284057,38,283182,141572
284093,658,283462,141402
284117,380,283460,141540
284129,708,283630,141461
284149,476,283640,141582
284153,1054,284008,141477
284161,500,284080,141790
284173,774,283726,141476
284201,144,283920,141888
284233,956,284100,141572
284237,586,283522,141468
284261,54,283956,141951
284269,194,283780,141793
284293,740,284184,141722
284341,620,284070,141725
284357,104,283582,141739
284369,1222,284080,141429
284377,448,283196,141374
284413,762,283912,141575
284429,88,283782,141847
284477,252,284126,141937
284489,244,283866,141811
284509,58,283330,141636
284521,148,284278,142065
284561,106,283346,141620
284573,436,284206,141885
284593,2,284240,142119
284633,1358,284456,141549
284657,276,284348,142036
284681,138,283766,141814
284689,852,284284,141716
284701,226,283900,141837
284729,196,284366,142085
284737,338,284522,142092
284741,484,284722,142119
284749,528,284010,141741
284777,732,284472,141870
284813,108,284618,142255
284833,294,284006,141856
284857,166,284614,142224
284881,320,283970,141825
284897,568,284424,141928
284917,254,284296,142021
284957,852,284328,141738
284969,592,284944,142176
284989,462,284886,142212
285049,240,284592,142176
285101,1064,285082,142009
285113,142,284280,142069
285121,608,284444,141918
285161,440,284360,141960
285221,524,284942,142209
285281,544,285112,142284
285289,194,284314,142060
285301,140,284950,142405
285317,838,285242,142202
285377,346,284582,142118
285421,852,285086,142117
285433,62,285048,142493
285457,254,285138,142442
285469,110,284030,141960
285473,648,285310,142331
285497,246,285060,142407
285517,166,284796,142315
285521,238,285290,142526
285533,318,285200,142441
285553,282,285440,142579
285557,600,285164,142282
285569,770,285564,142397
285613,696,285450,142377
285629,1154,285290,142068
285641,176,285540,142682
285661,522,285148,142313
285673,498,285564,142533
285697,480,285598,142559
285709,754,285516,142381
285721,106,284952,142423
285749,216,285066,142425
285757,106,284990,142442
285773,604,285624,142510
285781,1068,285754,142343
285841,432,285802,142685
285937,2,285574,142786
285949,152,284884,142366
285953,556,285066,142255
285977,396,285910,142757
285997,548,285442,142447
286001,498,285628,142565
286009,2,285478,142738
286049,302,285838,142768
286061,524,285412,142444
286073,530,285980,142725
286129,672,285990,142659
286249,604,285926,142661
286289,1286,286224,142469
286301,620,286260,142820
286333,758,286024,142633
286369,374,285332,142479
286381,148,285616,142734
286393,648,285876,142614
286397,104,286162,143029
286421,256,285824,142784
286453,854,286020,142583
286457,422,285772,142675
286469,936,286192,142628
286477,100,285866,142883
286493,216,285962,142873
286513,764,286426,142831
286541,422,285962,142770
286553,886,285936,142525
286589,16,285982,142983
286609,92,286248,143078
286613,782,286238,142728
286633,40,285846,142903
286673,132,286136,143002
286697,108,285328,142610
286721,234,286360,143063
286733,172,286258,143043
286753,346,286664,143159
286777,2,286226,143112
286789,664,286362,142849
286801,120,286440,143160
286813,274,285964,142845
286873,606,286428,142911
286973,372,286924,143276
286981,1098,286886,142894
287057,60,286538,143239
287093,596,286802,143103
287117,274,286408,143067
287137,98,286542,143222
287141,270,286894,143312
287149,152,287062,143455
287173,812,287154,143171
287233,112,286286,143087
287237,530,286724,143097
287257,1044,287094,143025
287269,400,285936,142768
287281,490,286972,143241
287297,1580,286814,142617
287321,648,286640,142996
287333,256,286982,143363
287341,626,287030,143202
287393,206,286640,143217
287437,750,287202,143226
287449,80,286834,143377
287501,608,286536,142964
287537,88,287246,143579
287549,90,287044,143477
287557,756,287090,143167
287597,856,287530,143337
287629,136,287194,143529
287669,312,287508,143598
287681,4,287214,143605
287689,1080,287520,143220
287701,184,286952,143384
287789,184,287384,143600
287801,194,287510,143658
287813,444,287626,143591
287821,100,287684,143792
287849,678,286674,142998
287857,552,287262,143355
287873,918,287626,143354
287921,648,287306,143329
287933,1220,287918,143349
287977,1306,287848,143271
288049,500,287536,143518
288053,86,286762,143338
288061,936,287924,143494
288077,124,287330,143603
288089,242,287510,143634
288109,122,287808,143843
288137,22,287744,143861
288181,56,287638,143791
288209,638,287998,143680
288241,470,287984,143757
288257,692,287752,143530
288293,878,287764,143443
288313,464,287844,143690
288317,274,287978,143852
288349,324,287208,143442
288361,160,288144,143992
288389,234,288228,143997
288413,584,288190,143803
288433,58,287666,143804
288461,222,287146,143462
288481,328,287990,143831
288493,516,288232,143858
288529,46,288274,144114
288577,2,288044,144021
288649,260,288382,144061
288653,476,288294,143909
288661,330,288506,144088
288689,4,288396,144196
288697,300,288362,144031
288733,186,287976,143895
288773,560,288668,144054
288817,474,288358,143942
288833,162,288664,144251
288853,46,288364,144159
288877,352,288260,143954
288913,458,288404,143973
288929,652,288638,143993
288973,728,288840,144056
288989,930,288944,144007
288997,650,288410,143880
289001,274,287906,143816
289021,472,288378,143953
289033,354,288570,144108
289049,464,288738,144137
289109,26,288222,144098
289129,308,288816,144254
289141,92,288284,144096
289169,484,288934,144225
289181,644,288752,144054
289189,398,288602,144102
289193,162,288222,144030
289213,1196,289150,143977
289241,224,289138,144457
289249,890,288796,143953
289253,138,288354,144108
289273,630,289190,144280
289297,118,288856,144369
289309,142,288432,144145
289349,1070,289152,144041
289361,430,289276,144423
289369,420,288038,143809
289381,442,288674,144116
289397,554,288986,144216
289417,276,289264,144494
289453,582,288996,144207
289469,134,289440,144653
289477,416,289264,144424
289489,216,289058,144421
289573,56,288718,144331
289577,578,289194,144308
289589,1334,289322,143994
289637,482,289162,144340
289657,250,289480,144615
289669,352,288666,144157
289717,156,289606,144725
289721,96,288828,144366
289733,1080,289532,144226
289741,230,289546,144658
289789,428,289536,144554
289837,622,289362,144370
289841,466,289760,144647
289853,286,289612,144663
289889,932,289788,144428
289897,66,289466,144700
289937,730,289886,144578
289957,114,289782,144834
289973,822,289760,144469
290021,1426,289958,144266
290033,522,289656,144567
290041,944,289198,144127
290057,558,289718,144580
290113,878,289896,144509
290137,456,289904,144724
290141,1044,290042,144499
290161,428,289898,144735
290189,352,290188,144918
290201,124,289486,144681
290209,572,290138,144783
290233,550,289602,144526
290249,44,289182,144569
290317,670,289914,144622
290369,482,289646,144582
290393,550,290368,144909
290429,62,289198,144568
290441,242,290214,144986
290473,624,289702,144539
290489,1064,290378,144657
290497,72,289240,144584
290509,12,290188,145088
290533,294,289820,144763
290557,304,290380,145038
290593,796,290460,144832
290597,696,290316,144810
290617,16,289618,144801
290621,850,289902,144526
290657,550,289770,144610
290669,280,290420,145070
290677,70,290484,145207
290701,346,290096,144875
290737,380,290018,144819
290761,128,290396,145134
290821,702,290540,144919
290837,42,290440,145199
290861,660,290560,144950
290869,1118,290738,144810
290897,852,290578,144863
290993,410,289966,144778
291013,550,290876,145163
291037,414,290408,144997
291041,446,290752,145153
291077,154,290864,145355
291089,784,290942,145079
291101,26,290530,145252
291113,410,291054,145322
291169,36,290934,145449
291173,230,290252,145011
291209,260,290802,145271
291217,590,290892,145151
291253,262,290888,145313
291257,76,291128,145526
291293,296,291192,145448
291337,90,291010,145460
291349,824,290984,145080
291373,448,291010,145281
291377,1062,290790,144864
291437,158,290822,145332
291457,968,291122,145077
291481,2,290772,145385
291509,986,291210,145112
291521,360,290518,145079
291569,1258,291506,145124
291649,602,290898,145148
291661,866,291404,145269
291677,958,291620,145331
291689,414,291048,145317
291701,180,291540,145680
291721,176,291232,145528
291817,190,290986,145398
291829,96,291182,145543
291833,50,290964,145457
291853,698,291540,145421
291857,114,291094,145490
291869,882,291656,145387
291877,1248,291624,145188
291901,642,291538,145448
291997,618,291844,145613
292021,26,291782,145878
292037,94,291938,145922
292057,44,291582,145769
292069,632,291640,145504
292081,22,291488,145733
292093,10,291680,145835
292133,280,291608,145664
292141,518,291930,145706
292157,756,292122,145683
292181,650,292136,145743
292241,596,292130,145767
292249,96,291332,145618
292301,438,292052,145807
292309,1116,292294,145589
292381,1020,292202,145591
292393,118,291356,145619
292441,936,292248,145656
292469,136,291950,145907
292477,412,292474,146031
292489,454,292362,145954
292493,150,292464,146157
292517,400,292170,145885
292541,366,292294,145964
292549,546,292064,145759
292561,484,292220,145868
292573,640,292570,145965
292577,154,292222,146034
292601,276,292270,145997
292661,340,292284,145972
292673,226,292286,146030
292693,54,292480,146213
292709,780,292634,145927
292717,324,291680,145678
292753,330,292534,146102
292777,230,291912,145841
292793,870,292700,145915
292801,288,292300,146006
292837,48,291362,145657
292841,256,291450,145597
292849,2,292358,146178
292909,784,292840,146028
292921,570,292912,146171
292933,396,292580,146092
292969,382,292932,146275
292973,892,292864,145986
292993,458,292844,146193
293021,1124,292890,145883
293081,30,292964,146467
293093,58,291628,145785
293129,816,292424,145804
293149,222,292666,146222
293173,36,293072,146518
293177,48,291722,145837
293201,462,292658,146098
293213,544,292804,146130
293221,710,292566,145928
293257,304,292894,146295
293261,854,292810,145978
293269,676,292952,146138
293329,166,292804,146319
293357,1302,292382,145540
293413,832,293302,146235
293441,596,292760,146082
293453,584,293160,146288
293473,68,293422,146677
293617,252,292842,146295
293621,680,293562,146441
293633,934,293364,146215
293677,454,293382,146464
293681,158,293270,146556
293701,1242,293612,146185
293717,268,293000,146366
293729,62,293166,146552
293749,296,293116,146410
293773,152,293498,146673
293861,1076,293788,146356
293893,56,293608,146776
293941,404,293250,146423
293957,184,292466,146141
293989,432,293782,146675
294001,2,293498,146748
294013,358,293048,146345
294029,500,293838,146669
294053,1136,293816,146340
294149,1022,294124,146551
294157,472,293766,146647
294169,242,293896,146827
294181,720,294166,146723
294241,894,293716,146411
294269,68,293494,146713
294277,298,294244,146973
294289,2,293876,146937
294293,444,294018,146787
294313,754,294270,146758
294317,434,294316,146941
294337,190,293100,146455
294341,446,293982,146768
294353,290,293590,146650
294397,426,293690,146632
294461,966,294092,146563
294509,628,294162,146767
294529,986,294348,146681
294629,694,294512,146909
294641,14,293546,146766
294649,436,294374,146969
294673,1222,294132,146455
294757,1116,294390,146637
294761,1228,294704,146738
294773,332,294762,147215
294781,700,294524,146912
294793,212,294206,146997
294809,398,294456,147029
294821,560,294052,146746
294829,540,294656,147058
294869,686,294578,146946
294893,514,294210,146848
294949,870,294922,147026
294953,1056,294686,146815
294989,248,294768,147260
294997,88,293996,146954
295033,668,294826,147079
295037,188,294666,147239
295049,694,294710,147008
295073,510,294698,147094
295081,708,294884,147088
295129,344,294258,146957
295153,440,294630,147095
295201,418,295058,147320
295237,1036,295028,146996
295277,432,294902,147235
295313,1098,294932,146917
295333,664,294852,147094
295357,340,295036,147348
295417,2,294614,147306
295429,154,294686,147266
295433,532,295300,147384
295441,960,294990,147015
295513,1494,295322,146914
295517,830,295348,147259
295541,20,294666,147323
295553,672,295444,147386
295601,390,295556,147583
295693,84,295106,147511
295769,560,295310,147375
295777,926,295288,147181
295837,534,295646,147556
295853,290,295294,147502
295861,396,295484,147544
295873,644,295606,147481
295877,466,295090,147312
295901,548,295852,147652
295909,430,294814,147192
295937,504,295792,147644
295949,380,295392,147506
295961,80,294884,147402
295973,126,294348,147111
295993,86,295328,147621
296017,24,295210,147593
296041,198,295340,147571
296117,210,295258,147524
296129,528,295334,147403
296137,642,295798,147578
296201,980,296196,147608
296213,614,296122,147754
296221,1194,296126,147466
296237,332,295818,147743
296249,676,296212,147768
296269,760,295386,147313
296273,1058,295902,147422
296353,6,295834,147914
296369,68,295430,147681
296377,612,296270,147829
296437,556,296030,147737
296441,456,295482,147513
296473,158,296402,148122
296477,206,296166,147980
296489,140,296034,147947
296509,34,296448,148207
296557,926,296148,147611
296561,594,296304,147855
296581,66,296022,147978
296669,1546,296668,147561
296693,314,295880,147783
296713,632,296670,148019
296729,2,296520,148259
296741,100,295960,147930
296749,776,296098,147661
296753,292,296230,147969
296773,10,296416,148203
296797,66,296038,147986
296801,1392,296766,147687
296833,362,296200,147919
296909,214,296800,148293
296921,558,296632,148037
296929,58,296428,148185
296941,1096,296266,147585
296969,24,296842,148409
296981,680,296388,147854
297049,672,296708,148018
297061,844,296304,147730
297097,1038,296816,147889
297113,130,296676,148273
297133,474,296602,148064
297161,24,296368,148172
297169,144,296042,147949
297233,440,296664,148112
297257,554,296814,148130
297289,288,296886,148299
297317,278,296836,148279
297377,316,296912,148298
297397,394,296564,148085
297421,772,297054,148141
297457,438,296704,148133
297469,282,296856,148287
297481,824,296810,147993
297509,542,297496,148477
297533,824,297494,148335
297581,510,297570,148530
297589,340,297434,148547
297601,604,296816,148106
297613,888,297600,148356
297617,34,296556,148261
297629,42,296744,148351
297641,216,296820,148302
297757,100,297060,148480
297793,670,297488,148409
297797,452,297624,148586
297809,46,297038,148496
297833,30,297624,148797
297841,160,297636,148738
297853,738,297230,148246
297881,450,296954,148252
297889,500,297504,148502
297893,430,297576,148573
297953,266,297332,148533
297989,558,297602,148522
298013,22,297536,148757
298021,56,297920,148932
298049,358,296828,148235
298093,48,297720,148836
298153,122,297892,148885
298157,376,297828,148726
298169,222,297906,148842
298201,806,298160,148677
298213,556,298018,148731
298237,432,297726,148647
298261,144,297778,148817
298349,858,298006,148574
298369,494,298256,148881
298373,740,297736,148498
298409,1212,298372,148580
298477,430,298438,149004
298513,228,297462,148617
298589,928,298390,148731
298601,832,298496,148832
298621,716,298526,148905
298681,784,298272,148744
298693,622,298344,148861
298709,174,298024,148925
298733,542,298710,149084
298757,324,298096,148886
298777,182,298056,148937
298801,200,298320,149060
298817,462,298696,149117
298841,152,298658,149253
298853,664,298832,149084
298861,532,298800,149134
298897,504,298580,149038
298937,1030,298752,148861
298993,374,298880,149253
299017,798,298620,148911
299029,460,298800,149170
299053,1270,298934,148832
299113,482,298906,149212
299137,198,297814,148808
299197,8,298750,149371
299213,554,298750,149098
299261,652,299080,149214
299281,624,298598,148987
299317,128,298834,149353
299329,442,299066,149312
299333,1116,299284,149084
299357,440,298412,148986
299389,12,298062,149025
299393,152,299044,149446
299401,162,298166,149002
299417,108,299284,149588
299473,550,299032,149241
299477,824,299238,149207
299501,976,299254,149139
299513,454,298992,149269
299521,64,298888,149412
299569,782,299134,149176
299617,688,299204,149258
299653,520,299120,149300
299681,578,299662,149542
299701,558,299172,149307
299749,970,299218,149124
299777,82,299128,149523
299857,192,299440,149624
299861,72,299262,149595
299881,468,299430,149481
299909,386,299572,149593
299933,326,299522,149598
299941,280,299784,149752
299969,474,299746,149636
299977,178,299134,149478
299993,40,299034,149497
300017,400,299426,149513
300073,762,299902,149570
300089,98,299234,149568
300109,852,299562,149355
300137,548,299766,149609
300149,108,299662,149777
300193,140,300070,149965
300221,594,299950,149678
300229,114,299700,149793
300233,396,299852,149728
300277,168,299558,149695
300301,528,299950,149711
300317,870,299942,149536
300397,296,299722,149713
300413,160,299812,149826
300481,176,299742,149783
300493,290,300086,149898
300497,366,300240,149937
300557,196,300002,149903
300569,196,299742,149773
300581,322,299790,149734
300589,156,299262,149553
300593,676,300306,149815
300649,138,300342,150102
300661,174,300470,150148
300673,812,300438,149813
300721,806,300178,149686
300733,314,300308,149997
300749,250,299764,149757
300757,400,299946,149773
300761,614,300260,149823
300809,388,300718,150165
300821,310,299730,149710
300857,200,300134,149967
300869,514,300236,149861
300877,692,300408,149858
300889,524,300474,149975
300893,446,300742,150148
300929,1264,300838,149787
300953,302,300458,150078
300961,474,300448,149987
300973,780,300748,149984
300977,534,300894,150180
300997,158,300456,150149
301013,166,300506,150170
301057,32,300778,150373
301073,74,300642,150284
301141,922,301016,150047
301153,16,300386,150185
301177,642,300822,150090
301181,334,300530,150098
301237,432,301202,150385
301241,330,300354,150012
301333,82,300518,150218
301349,346,300614,150134
301361,4,300544,150270
301381,416,300790,150187
301409,154,300836,150341
301429,252,300950,150349
301489,450,300826,150188
301493,556,301170,150307
301501,154,301310,150578
301577,1214,300864,149825
301601,324,301496,150586
301649,558,301558,150500
301657,236,300406,150085
301669,140,300794,150327
301673,1256,301644,150194
301681,484,301506,150511
301753,662,301382,150360
301789,34,300748,150357
301793,370,301706,150668
301813,800,301578,150389
301841,160,301726,150783
301877,224,301286,150531
301897,836,301376,150270
301901,576,301458,150441
301913,1214,301880,150333
301933,118,301066,150474
301949,188,301746,150779
301993,574,301478,150452
301997,868,301982,150557
302009,338,301604,150633
302053,184,301264,150540
302173,156,302010,150927
302189,28,301752,150862
302213,58,302132,151037
302221,748,301772,150512
302261,136,301758,150811
302273,152,301936,150892
302297,558,302182,150812
302317,172,302010,150919
302329,160,302124,150982
302417,1098,302324,150613
302429,270,302332,151031
302513,380,302008,150814
302573,144,302090,150973
302581,970,302522,150776
302593,646,302144,150749
302597,288,302398,151055
302609,1344,302604,150630
302629,718,302356,150819
302681,664,302480,150908
302801,298,302492,151097
302833,346,302682,151168
302837,238,302682,151222
302857,252,302610,151179
302873,760,302816,151028
302909,126,302900,151387
302921,548,302558,151005
302941,296,302410,151057
302969,460,302852,151196
302977,424,301808,150692
302989,36,302742,151353
303013,214,302570,151178
303029,1448,303006,150779
303049,626,302686,151030
303053,96,302678,151291
303073,594,302686,151046
303089,150,302652,151251
303097,338,302538,151100
303157,244,302730,151243
303217,676,302452,150888
303257,130,303106,151488
303293,396,303052,151328
303313,382,303064,151341
303337,1032,302602,150785
303341,1064,303264,151100
303361,584,302998,151207
303377,616,303120,151252
303389,334,302758,151212
303409,1126,303194,151034
303421,544,303168,151312
303469,526,302862,151168
303473,1190,302932,150871
303493,1126,303344,151109
303497,244,302704,151230
303529,42,302602,151280
303553,436,303498,151531
303581,400,302454,151027
303593,86,303542,151728
303613,332,302912,151290
303617,788,302824,151018
303649,80,303146,151533
303689,424,302774,151175
303713,454,303220,151383
303749,634,303432,151399
303781,176,303334,151579
303817,552,303716,151582
303889,1112,303644,151266
303917,348,303606,151629
303937,492,303790,151649
303997,944,303944,151500
304009,716,303390,151337
304013,20,303678,151829
304021,58,302960,151451
304033,434,303932,151749
304049,70,303788,151859
304069,52,303836,151892
304081,420,303396,151488
304153,82,303172,151545
304169,158,303658,151750
304193,64,304100,152018
304217,1668,303818,151075
304253,154,303410,151628
304301,556,303652,151548
304349,1100,304320,151610
304357,704,303754,151525
304373,1064,304244,151590
304393,170,303122,151476
304417,504,303920,151708
304429,766,303930,151582
304433,510,303656,151573
304457,126,303404,151639
304477,308,304328,152010
304481,552,303780,151614
304489,884,304156,151636
304501,532,304426,151947
304517,708,304030,151661
304537,954,304528,151787
304541,442,304086,151822
304553,1080,304246,151583
304561,344,304316,151986
304597,758,304516,151879
304609,2,303498,151748
304709,824,304054,151615
304729,2,303600,151799
304757,334,303726,151696
304781,438,304682,152122
304789,692,304532,151920
304813,136,304486,152175
304849,584,304212,151814
304897,612,304394,151891
304901,244,304106,151931
304933,910,304570,151830
304937,518,304454,151968
304949,282,304344,152031
304961,756,304636,151940
304981,776,304976,152100
305017,722,304580,151929
305021,16,304504,152244
305029,122,304746,152312
305033,430,305018,152294
305069,64,304524,152230
305093,68,304218,152075
305101,230,304584,152177
305113,446,304916,152235
305209,998,305028,152015
305237,644,304782,152069
305281,396,304554,152079
305297,176,304210,152017
305329,484,304058,151787
305353,408,305340,152466
305369,302,305214,152456
305377,592,304464,151936
305401,578,305214,152318
305413,1078,304970,151946
305441,794,305210,152208
305449,668,305144,152238
305477,602,305406,152402
305489,60,304898,152419
305497,32,304156,152062
305521,68,305264,152598
305533,28,305078,152525
305581,818,305478,152330
305593,1400,305518,152059
305597,50,305396,152673
305621,194,305252,152529
305633,336,305418,152541
305717,56,305522,152733
305741,460,305262,152401
305749,1084,305436,152176
305761,536,305386,152425
305821,186,304872,152343
305849,140,305726,152793
305857,178,304598,152210
305861,1062,305704,152321
305873,174,305082,152454
305917,414,305796,152691
305933,138,304806,152334
306029,732,305810,152539
306041,314,305320,152503
306049,732,305776,152522
306121,168,305826,152829
306133,512,305148,152318
306149,534,305368,152417
306157,530,305350,152410
306169,426,306048,152811
306193,726,306048,152661
306209,264,305852,152794
306253,410,306194,152892
306301,938,305828,152445
306329,190,305498,152654
306349,444,305866,152711
306377,606,305974,152684
306389,246,305296,152525
306421,1230,306360,152565
306437,654,306268,152807
306457,452,305998,152773
306473,782,305826,152522
306517,736,306114,152689
306529,392,305690,152649
306533,364,306414,153025
306541,212,306110,152949
306577,192,306228,153018
306589,20,305734,152857
306653,814,306134,152660
306661,204,306458,153127
306689,780,306590,152905
306701,44,306344,153150
306749,250,306248,152999
306781,888,306562,152837
306809,886,306728,152921
306821,646,306200,152777
306829,568,306742,153087
306853,652,306538,152943
306857,666,306516,152925
306877,1108,306836,152864
306893,908,306754,152923
306913,722,306292,152785
306941,592,306776,153092
306949,348,305866,152759
306953,512,306316,152902
307009,320,305730,152705
307033,266,306314,153024
307093,20,306806,153393
307121,648,306930,153141
307129,312,306764,153226
307169,912,307000,153044
307189,300,306582,153141
307201,358,306902,153272
307253,506,306996,153245
307261,78,306588,153255
307273,834,307084,153125
307277,1872,307188,152658
307289,654,306976,153161
307301,20,307202,153591
307337,94,306608,153257
307361,68,306484,153208
307381,334,307218,153442
307397,458,307190,153366
307409,34,306768,153367
307481,260,306806,153273
307529,640,307460,153410
307537,32,306946,153457
307577,142,307576,153717
307589,312,307410,153549
307609,416,306790,153187
307633,778,307218,153220
307669,64,307246,153591
307693,490,307196,153353
307733,388,307224,153418
307817,516,306332,152908
307873,1220,307322,153051
307969,268,307886,153809
308017,106,307292,153593
308041,662,307978,153658
308081,288,307004,153358
308093,400,307742,153671
308101,378,307510,153566
308117,486,307478,153496
308129,136,307782,153823
308137,1318,308070,153376
308141,128,307940,153906
308149,276,307436,153580
308153,188,307162,153487
308213,60,307374,153657
308249,406,307712,153653
308293,584,308138,153777
308309,248,308132,153942
308317,842,307574,153366
308333,550,307482,153466
308437,1370,308424,153527
308489,490,307836,153673
308501,48,308186,154069
308509,142,308168,154013
308521,178,308102,153962
308537,518,307598,153540
308569,480,308218,153869
308573,324,308116,153896
308597,38,307466,153714
308621,1248,308546,153649
308641,2,308176,154087
308681,246,308468,154111
308701,140,307848,153854
308713,482,308688,154103
308761,36,308492,154228
308773,388,308722,154167
308801,2,308538,154268
308809,222,308382,154080
308813,140,308398,154129
308849,78,308282,154102
308857,1136,308484,153674
308929,176,307888,153856
308933,448,308516,154034
308989,154,308142,153994
309013,566,308384,153909
309037,584,308774,154095
309109,290,308668,154189
309121,282,308092,153905
309137,432,309034,154301
309157,988,308794,153903
309173,246,308678,154216
309193,874,309116,154121
309241,980,309080,154050
309269,214,308636,154211
309277,396,308386,153995
309289,640,309114,154237
309293,576,309252,154338
309313,242,309122,154440
309317,730,309176,154223
309433,314,309380,154533
309437,360,309236,154438
309457,608,308924,154158
309461,692,309242,154275
309469,224,308666,154221
309481,168,308890,154361
309493,218,308596,154189
309521,272,309196,154462
309541,412,308906,154247
309577,362,308960,154299
309629,1146,309406,154130
309637,490,309562,154536
309677,324,309590,154633
309713,1300,309676,154188
309737,758,309680,154461
309769,1576,309526,153975
309781,610,309288,154339
309797,866,309776,154455
309853,552,309682,154565
309857,1016,309514,154249
309877,736,308560,153912
309929,460,309556,154548
309937,624,309568,154472
309977,728,309712,154492
309989,184,309250,154533
310021,58,308986,154464
310049,418,309326,154454
310081,1666,309720,154027
310117,436,309770,154667
310129,168,309902,154867
310169,188,309466,154639
310181,100,309266,154583
310229,544,309936,154696
310237,210,309806,154798
310273,242,310018,154888
310313,432,309910,154739
310333,28,310016,154994
310357,386,310114,154864
310361,222,309596,154687
310397,336,310040,154852
310433,554,310176,154811
310481,882,310208,154663
310489,690,310378,154844
310501,482,310186,154852
310553,162,309900,154869
310577,94,310412,155159
310693,1156,309784,154314
310697,552,310238,154843
310721,570,310494,154962
310729,738,310330,154796
310733,514,310634,155060
310741,218,309966,154874
310781,62,310402,155170
310789,778,310594,154908
310801,2,310450,155224
310829,102,310204,155051
310861,320,310570,155125
310889,308,310436,155064
310901,246,310392,155073
310949,118,310398,155140
310969,402,310710,155154
310997,322,310814,155246
311009,42,310472,155215
311021,400,310124,154862
311033,798,310896,155049
311041,948,310938,154995
311137,106,310574,155234
311153,334,309930,154798
311173,466,310892,155213
311177,696,311104,155204
311189,120,310188,155034
311197,390,309718,154664
311237,628,311174,155273
311293,636,310406,154885
311329,216,310774,155279
311341,466,310492,155013
311393,538,310840,155151
311453,1370,310968,154799
311473,324,311208,155442
311533,348,311242,155447
311537,906,310966,155030
311557,152,311436,155642
311561,318,311102,155392
311569,190,310626,155218
311609,152,311156,155502
311653,586,311390,155402
311677,90,311594,155752
311681,1046,310852,154903
311713,828,311548,155360
311737,436,311106,155335
311749,202,311734,155766
311821,570,311596,155513
311869,518,311324,155403
311881,404,311302,155449
311897,698,311262,155282
311957,24,311016,155496
311981,126,311544,155709
312029,184,311928,155872
312073,418,311966,155774
312089,554,311824,155635
312101,124,311832,155854
312121,1224,311966,155371
312161,30,310910,155440
312197,362,311870,155754
312209,716,312190,155737
312217,156,310590,155217
312229,246,311892,155823
312233,332,311324,155496
312241,508,312056,155774
312253,484,311690,155603
312269,488,311932,155722
312281,618,311934,155658
312289,842,312160,155659
312313,256,312044,155894
312349,104,311808,155852
312353,1538,312198,155330
312397,184,312194,156005
312401,152,311350,155599
312413,730,311482,155376
312469,816,312076,155630
312509,1024,312204,155590
312517,570,311270,155350
312553,390,312496,156053
312581,348,312500,156076
312589,218,311700,155741
312601,440,312400,155980
312617,676,312420,155872
312673,484,312556,156036
312677,328,312012,155842
312701,944,312528,155792
312709,1248,312698,155725
312737,374,311776,155701
312757,588,312514,155963
312773,828,312658,155915
312841,416,312488,156036
312857,380,312446,156033
312929,384,312242,155929
312937,408,312584,156088
312941,336,312690,156177
312989,902,312506,155802
313009,368,312810,156221
313037,392,312554,156081
313081,396,312094,155849
313109,934,312932,155999
313129,466,312470,156002
313133,346,312746,156200
313153,108,312552,156222
313241,994,312834,155920
313249,192,312360,156084
313273,878,312902,156012
313289,574,313098,156262
313297,34,313038,156502
313301,374,312940,156283
313321,94,312972,156439
313333,684,313182,156249
313373,860,313082,156111
313381,400,312976,156288
313409,370,312812,156221
313477,78,313426,156674
313517,726,313050,156162
313549,42,312694,156326
313553,812,312966,156077
313561,226,313440,156607
313589,620,313568,156474
313597,1334,313284,155975
313613,688,313098,156205
313637,302,313430,156564
313661,680,313402,156361
313669,1268,313394,156063
313717,62,313160,156549
313721,682,313606,156462
313741,452,313488,156518
313777,654,313222,156284
313829,528,313660,156566
313849,2,313632,156815
313853,340,313332,156496
313889,110,313860,156875
313897,696,313544,156424
313909,768,313676,156454
313921,160,313306,156573
313933,424,313826,156701
313949,298,313810,156756
313961,194,313600,156703
313969,664,313410,156373
313981,20,313086,156533
313993,22,312978,156478
313997,412,313328,156458
314021,346,313760,156707
314077,516,313634,156559
314113,96,313940,156922
314117,1372,314034,156331
314129,276,313888,156806
314137,634,313640,156503
314161,174,313692,156759
314173,164,313858,156847
314189,1112,314100,156494
314213,340,312964,156312
314233,710,313892,156591
314257,642,313858,156608
314261,118,313928,156905
314329,2,314066,157032
314357,20,313300,156640
314401,192,314200,157004
314441,742,314324,156791
314453,132,313880,156874
314497,298,313490,156596
314513,358,314310,156976
314549,884,314102,156609
314569,306,314496,157095
314581,410,313810,156700
314597,1248,314512,156632
314641,840,314602,156881
314693,304,313790,156743
314761,226,314456,157115
314777,370,314622,157126
314813,10,314548,157269
314917,898,314686,156894
314933,464,314728,157132
